"","balls","strikes","outs_when_up","inning","pitch_number","situation_score","pitch_score"
"40886",1,1,1,6,3,0,0
"40887",1,0,2,6,2,0,0
"40888",1,0,1,6,2,0,0
"40889",0,1,1,6,2,0,1
"40890",0,0,1,6,1,0,1
"40891",2,1,1,7,4,0,1
"40892",0,0,1,6,1,0,0
"40893",0,0,1,6,1,0,1
"40894",2,2,2,5,5,0,1
"40895",2,0,0,7,3,0,1
"40896",1,2,2,5,4,0,1
"40897",0,0,2,6,1,0,0
"40898",0,0,0,5,1,0,1
"40899",1,0,1,6,2,0,1
"40900",0,0,1,7,1,0,1
"40901",0,0,1,6,1,0,1
"40902",1,2,1,6,4,0,0
"40903",2,1,2,6,4,0,0
"40904",3,1,1,6,5,0,1
"40905",0,0,1,6,1,0,1
"40906",2,0,1,7,3,0,1
"40907",2,1,2,5,4,0,1
"40908",1,0,0,7,2,0,1
"40909",1,1,2,5,3,0,0
"40910",0,2,0,6,4,0,1
"40911",0,2,0,7,3,0,0
"40912",2,2,2,5,5,0,0
"40913",1,1,1,6,3,0,0
"40914",1,0,1,7,2,0,1
"40915",0,1,2,5,2,0,1
"40916",2,0,2,6,3,0,0
"40917",0,1,0,7,2,0,1
"40918",2,1,1,6,4,0,0
"40919",1,2,2,5,4,0,0
"40920",0,2,0,6,3,0,0
"40921",0,2,0,6,3,0,1
"40922",0,0,0,7,1,0,0
"40923",3,2,1,6,6,0,1
"40924",1,1,2,5,3,0,1
"40925",0,0,1,7,1,0,1
"40926",0,1,0,6,2,0,0
"40927",1,0,2,6,2,0,0
"40928",0,1,0,6,2,0,0
"40929",0,1,2,5,2,0,1
"40930",1,1,2,6,3,0,0
"40931",0,0,2,5,1,0,0
"40932",3,1,1,6,5,0,1
"40933",0,0,0,7,1,0,1
"40934",1,1,2,5,3,0,0
"40935",1,0,1,6,2,0,0
"40936",1,1,1,6,3,0,0
"40937",0,0,0,6,1,0,1
"40938",0,1,2,5,2,0,0
"40939",1,0,2,5,2,0,1
"40940",3,0,1,7,4,0,1
"40941",0,0,0,6,1,0,1
"40942",0,0,2,5,1,0,1
"40943",1,0,2,6,2,0,0
"40944",1,0,1,6,2,0,0
"40945",0,1,0,7,2,0,1
"40946",0,0,1,6,1,0,0
"40947",0,0,2,6,1,0,0
"40948",2,1,1,6,4,0,0
"40949",3,1,0,6,5,0,1
"40950",2,0,2,6,3,0,0
"40951",1,0,1,5,2,0,1
"40952",0,0,2,5,1,0,1
"40953",0,0,2,5,1,0,0
"40954",2,0,1,7,3,0,0
"40955",1,1,1,6,3,0,1
"40956",0,0,2,6,1,0,0
"40957",0,0,0,7,1,0,0
"40958",3,2,2,5,6,0,0
"40959",0,0,1,6,1,0,1
"40960",2,0,0,6,3,0,0
"40961",1,0,0,6,2,0,0
"40962",0,0,0,6,1,0,0
"40963",1,0,1,7,2,0,1
"40964",0,2,2,6,3,0,1
"40965",1,0,1,6,2,0,0
"40966",2,2,1,6,5,0,0
"40967",1,1,2,5,3,0,1
"40968",2,2,2,5,5,0,1
"40969",3,0,0,6,4,0,1
"40970",1,2,1,5,5,0,1
"40971",1,0,2,6,2,0,0
"40972",0,0,1,5,1,0,1
"40973",1,2,2,5,4,0,0
"40974",0,0,1,7,1,0,1
"40975",0,1,2,5,2,0,0
"40976",0,0,2,6,1,0,0
"40977",1,2,2,5,5,0,1
"40978",1,2,1,5,4,0,1
"40979",1,2,1,6,4,0,0
"40980",0,0,0,6,1,0,0
"40981",2,0,0,6,3,0,0
"40982",0,1,0,5,2,0,1
"40983",0,0,1,6,1,0,1
"40984",0,1,2,6,2,0,1
"40985",0,0,2,6,1,0,1
"40986",0,0,0,6,1,0,0
"40987",0,0,0,7,1,0,0
"40988",0,0,0,5,1,0,0
"40989",1,1,2,5,3,0,0
"40990",0,0,2,5,1,0,0
"40991",1,1,1,6,3,0,0
"40992",1,2,2,6,5,0,0
"40993",1,2,2,5,4,0,1
"40994",1,0,0,6,2,0,0
"40995",1,1,1,5,3,0,1
"40996",1,0,1,6,2,0,0
"40997",0,2,2,5,3,0,0
"40998",1,0,0,6,2,0,1
"40999",2,2,1,5,6,0,1
"41000",2,0,1,6,3,0,1
"41001",1,1,2,5,3,0,1
"41002",0,1,2,5,2,0,1
"41003",0,0,0,6,1,0,0
"41004",1,2,0,5,4,0,0
"41005",1,1,0,7,3,0,1
"41006",0,1,1,5,2,0,0
"41007",1,2,2,6,4,0,0
"41008",0,0,0,6,1,0,1
"41009",1,1,2,6,3,0,0
"41010",0,0,1,5,1,0,1
"41011",0,2,0,5,3,0,1
"41012",1,0,0,7,2,0,1
"41013",0,1,2,6,2,0,0
"41014",1,0,1,6,2,0,0
"41015",0,0,2,5,1,0,0
"41016",1,2,1,5,5,0,0
"41017",1,0,2,5,2,0,1
"41018",0,0,1,6,1,0,0
"41019",0,1,2,5,2,0,0
"41020",0,0,2,5,1,0,1
"41021",1,2,1,5,4,0,0
"41022",2,2,0,5,6,0,1
"41023",0,1,2,6,2,0,0
"41024",0,0,2,6,1,0,1
"41025",0,0,1,6,1,0,0
"41026",0,0,2,5,1,0,1
"41027",3,0,0,6,4,0,1
"41028",0,1,0,5,2,0,1
"41029",0,0,0,7,1,0,0
"41030",3,2,0,6,6,0,0
"41031",3,1,2,5,5,0,1
"41032",3,1,2,5,5,0,1
"41033",3,2,0,6,6,0,1
"41034",2,2,0,6,5,0,0
"41035",1,1,1,5,3,0,1
"41036",3,0,2,5,4,0,1
"41037",0,1,1,6,2,0,1
"41038",2,2,0,5,5,0,0
"41039",2,0,0,6,3,0,1
"41040",1,1,2,7,3,0,1
"41041",0,0,0,5,1,0,1
"41042",0,0,2,6,1,0,0
"41043",1,0,2,5,2,0,1
"41044",1,2,0,5,4,0,1
"41045",0,1,2,7,2,0,1
"41046",0,0,1,6,1,0,1
"41047",1,0,1,5,2,0,0
"41048",3,2,0,5,6,0,1
"41049",0,0,2,5,1,0,1
"41050",2,0,2,5,3,0,0
"41051",3,1,0,6,5,0,1
"41052",1,2,0,6,4,0,0
"41053",1,0,0,6,2,0,0
"41054",3,2,2,6,8,0,0
"41055",2,1,2,5,4,0,1
"41056",3,2,2,6,7,0,1
"41057",0,0,0,6,1,0,0
"41058",0,0,1,5,1,0,0
"41059",0,0,2,7,1,0,1
"41060",1,0,2,5,2,0,1
"41061",2,1,1,5,4,0,0
"41062",0,2,0,6,3,0,0
"41063",3,1,0,5,5,0,1
"41064",1,1,2,5,3,0,1
"41065",1,1,0,5,3,0,1
"41066",3,2,1,6,7,0,0
"41067",2,1,0,6,4,0,0
"41068",0,1,2,7,2,0,1
"41069",0,1,0,6,2,0,0
"41070",1,1,0,6,3,0,0
"41071",0,0,2,5,1,0,0
"41072",1,1,1,5,3,0,1
"41073",0,1,0,5,2,0,0
"41074",3,2,2,6,6,0,0
"41075",0,1,2,5,2,0,0
"41076",0,2,0,5,4,0,0
"41077",2,2,1,6,6,0,0
"41078",0,2,2,6,3,0,0
"41079",2,1,0,5,4,0,1
"41080",0,2,1,5,4,0,0
"41081",0,2,0,5,3,0,1
"41082",0,0,2,7,1,0,1
"41083",2,2,2,6,5,0,0
"41084",0,0,0,5,1,0,1
"41085",0,0,2,5,1,0,1
"41086",2,2,1,6,5,0,1
"41087",1,1,0,5,3,0,1
"41088",0,0,0,6,1,0,0
"41089",1,0,0,6,2,0,1
"41090",0,1,2,6,2,0,1
"41091",0,1,1,5,2,0,0
"41092",1,1,1,7,3,0,1
"41093",2,1,2,6,4,0,0
"41094",3,1,0,6,5,0,0
"41095",2,2,2,4,6,0,0
"41096",0,1,0,5,2,0,1
"41097",0,0,2,6,1,0,1
"41098",0,1,0,5,2,0,0
"41099",0,0,1,5,1,0,1
"41100",2,2,1,5,5,0,1
"41101",0,0,0,6,1,0,1
"41102",2,1,1,6,4,0,0
"41103",0,2,1,5,3,0,0
"41104",2,2,2,4,5,0,1
"41105",0,0,0,5,1,0,0
"41106",2,2,0,5,6,0,1
"41107",2,1,1,5,4,0,1
"41108",2,0,1,6,3,0,0
"41109",3,1,0,6,5,0,1
"41110",2,0,2,6,3,0,0
"41111",1,1,1,6,3,0,1
"41112",0,0,0,5,1,0,0
"41113",1,0,1,7,2,0,1
"41114",2,1,0,6,4,0,0
"41115",0,1,1,5,2,0,1
"41116",1,2,0,5,5,0,0
"41117",2,0,0,6,3,0,0
"41118",1,0,1,6,2,0,1
"41119",0,0,1,5,1,0,0
"41120",2,1,2,4,4,0,0
"41121",1,2,2,5,5,0,0
"41122",1,0,2,4,2,0,1
"41123",1,0,1,6,2,0,0
"41124",2,0,1,5,3,0,1
"41125",2,1,0,6,4,0,1
"41126",0,0,1,7,1,0,1
"41127",1,0,2,6,2,0,0
"41128",1,2,2,5,4,0,1
"41129",1,2,0,5,4,0,1
"41130",0,0,2,4,1,0,1
"41131",0,0,2,6,1,0,0
"41132",0,0,1,6,1,0,1
"41133",1,1,2,4,3,0,1
"41134",1,1,0,6,3,0,1
"41135",0,0,1,6,1,0,1
"41136",1,0,1,5,2,0,1
"41137",1,0,0,6,2,0,0
"41138",3,2,0,7,6,0,1
"41139",2,2,0,5,5,0,1
"41140",0,1,2,4,2,0,0
"41141",1,1,2,5,3,0,1
"41142",1,1,0,6,3,0,0
"41143",2,1,0,5,4,0,1
"41144",0,2,0,5,3,0,0
"41145",0,0,0,6,1,0,0
"41146",3,2,2,6,7,0,1
"41147",2,2,0,7,5,0,0
"41148",0,0,1,5,1,0,1
"41149",1,1,1,4,3,0,0
"41150",2,2,0,6,5,0,1
"41151",0,1,0,6,2,0,1
"41152",0,1,2,6,2,0,1
"41153",1,0,0,6,2,0,0
"41154",2,1,0,6,4,0,1
"41155",1,1,0,5,3,0,1
"41156",3,2,2,6,6,0,1
"41157",0,1,1,4,2,0,1
"41158",0,1,2,5,2,0,0
"41159",0,0,2,4,1,0,0
"41160",0,1,0,5,2,0,0
"41161",0,0,0,5,1,0,1
"41162",0,0,0,6,1,0,0
"41163",2,1,0,7,4,0,1
"41164",0,0,1,4,1,0,1
"41165",3,1,2,6,5,0,1
"41166",1,0,2,5,2,0,1
"41167",1,1,0,7,3,0,1
"41168",0,0,1,4,1,0,1
"41169",1,1,0,6,3,0,0
"41170",0,0,2,6,1,0,0
"41171",0,1,0,5,2,0,1
"41172",0,0,2,5,1,0,0
"41173",0,0,0,6,1,0,0
"41174",0,0,0,5,1,0,0
"41175",0,1,2,6,2,0,1
"41176",1,1,2,6,3,0,0
"41177",2,1,2,6,4,0,1
"41178",2,2,1,5,5,0,0
"41179",0,1,0,7,2,0,1
"41180",0,0,2,6,1,0,0
"41181",2,1,0,4,4,0,1
"41182",3,2,1,4,8,0,1
"41183",1,0,0,5,2,0,1
"41184",1,0,0,6,2,0,1
"41185",0,0,2,5,1,0,0
"41186",0,0,0,5,1,0,1
"41187",0,0,2,5,1,0,0
"41188",0,2,1,5,3,0,1
"41189",2,0,2,6,3,0,1
"41190",0,1,2,5,2,0,1
"41191",0,0,0,5,1,0,1
"41192",2,1,1,5,4,0,0
"41193",0,0,0,6,1,0,1
"41194",0,0,0,7,1,0,1
"41195",0,0,1,6,1,0,1
"41196",0,1,2,6,2,0,1
"41197",1,1,0,4,3,0,0
"41198",3,2,1,4,7,0,1
"41199",0,2,1,5,3,0,0
"41200",0,1,1,5,2,0,0
"41201",2,2,2,5,6,0,1
"41202",0,0,2,5,1,0,0
"41203",3,2,1,4,6,0,0
"41204",3,1,0,7,5,0,1
"41205",1,0,2,6,2,0,0
"41206",0,0,2,6,1,0,1
"41207",1,1,1,5,3,0,1
"41208",2,0,0,6,3,0,1
"41209",0,1,1,5,2,0,1
"41210",2,1,1,6,4,0,1
"41211",0,1,0,4,2,0,0
"41212",0,0,1,5,1,0,0
"41213",1,2,2,5,5,0,0
"41214",0,0,0,4,1,0,0
"41215",2,2,1,4,5,0,0
"41216",3,0,0,7,4,0,1
"41217",1,0,1,5,2,0,1
"41218",0,0,1,5,1,0,0
"41219",1,1,1,6,3,0,0
"41220",0,0,2,6,1,0,1
"41221",1,0,0,6,2,0,0
"41222",0,1,1,6,2,0,1
"41223",0,0,2,5,1,0,1
"41224",0,0,1,5,1,0,1
"41225",0,0,0,6,1,0,0
"41226",0,0,1,5,1,0,1
"41227",2,1,1,4,4,0,0
"41228",1,2,0,4,5,0,0
"41229",0,0,1,5,1,0,1
"41230",1,0,1,6,2,0,1
"41231",0,2,2,5,4,0,0
"41232",0,0,1,6,1,0,0
"41233",1,0,1,6,2,0,0
"41234",2,0,0,7,3,0,1
"41235",3,1,2,5,5,0,0
"41236",1,1,1,4,3,0,1
"41237",1,1,2,5,3,0,1
"41238",1,2,0,4,4,0,0
"41239",0,2,2,5,3,0,1
"41240",1,0,0,5,2,0,1
"41241",0,0,1,6,1,0,1
"41242",1,0,0,7,2,0,1
"41243",0,0,1,5,1,0,1
"41244",0,0,1,6,1,0,1
"41245",2,1,2,5,4,0,1
"41246",1,1,0,5,3,0,0
"41247",0,2,0,6,3,0,0
"41248",3,2,0,5,6,0,0
"41249",0,1,0,6,2,0,0
"41250",0,1,0,5,2,0,1
"41251",0,1,2,5,2,0,1
"41252",1,0,0,6,2,0,1
"41253",0,0,0,5,1,0,0
"41254",0,0,0,7,1,0,0
"41255",1,1,0,4,3,0,0
"41256",0,1,1,4,2,0,1
"41257",0,1,2,5,2,0,0
"41258",1,1,2,5,3,0,0
"41259",0,1,0,6,2,0,0
"41260",0,1,2,4,2,0,1
"41261",0,0,2,5,1,0,0
"41262",0,0,0,5,1,0,1
"41263",0,0,0,6,1,0,0
"41264",3,1,0,5,5,0,0
"41265",0,0,0,6,1,0,0
"41266",0,0,0,6,1,0,1
"41267",0,0,1,4,1,0,0
"41268",0,0,2,5,1,0,1
"41269",0,1,2,6,2,0,0
"41270",0,1,0,4,2,0,1
"41271",1,0,2,5,2,0,1
"41272",0,1,1,5,2,0,1
"41273",0,0,2,5,1,0,0
"41274",0,0,2,6,1,0,0
"41275",3,2,1,5,6,0,1
"41276",1,1,0,4,3,0,0
"41277",0,0,0,4,1,0,1
"41278",2,1,0,5,4,0,1
"41279",3,2,2,5,6,0,1
"41280",0,0,2,4,1,0,1
"41281",0,1,2,5,2,0,0
"41282",2,2,0,5,5,0,0
"41283",0,1,1,5,2,0,1
"41284",0,0,2,5,1,0,0
"41285",2,1,2,4,4,0,1
"41286",0,0,1,5,1,0,1
"41287",0,1,1,6,2,0,0
"41288",0,0,1,5,1,0,0
"41289",2,2,1,5,6,0,0
"41290",1,0,0,4,2,0,1
"41291",2,2,0,4,5,0,0
"41292",2,0,0,5,3,0,0
"41293",2,2,1,5,5,0,0
"41294",2,2,2,5,5,0,1
"41295",2,1,0,5,4,0,1
"41296",0,0,1,5,1,0,0
"41297",0,0,1,6,1,0,1
"41298",1,0,0,5,2,0,0
"41299",3,2,1,5,8,0,0
"41300",2,0,0,5,3,0,1
"41301",1,0,0,5,2,0,1
"41302",2,1,2,5,4,0,1
"41303",2,1,0,4,4,0,0
"41304",0,0,0,4,1,0,0
"41305",1,2,1,5,4,0,0
"41306",2,2,1,5,5,0,1
"41307",1,1,2,4,3,0,1
"41308",0,0,1,5,1,0,0
"41309",1,1,2,5,3,0,1
"41310",0,0,0,5,1,0,1
"41311",1,2,1,5,4,0,1
"41312",3,2,1,5,7,0,1
"41313",1,1,1,5,3,0,1
"41314",1,2,1,6,4,0,0
"41315",1,0,0,5,2,0,1
"41316",0,0,0,5,1,0,0
"41317",0,1,2,4,2,0,0
"41318",2,2,2,4,5,0,1
"41319",1,1,0,4,3,0,1
"41320",3,2,1,5,6,0,1
"41321",0,1,0,4,2,0,1
"41322",3,0,0,5,4,0,1
"41323",0,2,1,5,3,0,0
"41324",1,0,0,5,2,0,0
"41325",2,1,2,4,4,0,1
"41326",0,1,2,5,2,0,1
"41327",2,0,2,5,3,0,1
"41328",0,0,2,4,1,0,0
"41329",1,0,1,5,2,0,1
"41330",1,1,1,6,3,0,0
"41331",0,0,0,5,1,0,0
"41332",0,0,0,4,1,0,1
"41333",1,0,2,5,2,0,0
"41334",0,0,0,5,1,0,0
"41335",2,1,2,4,4,0,1
"41336",0,0,1,5,1,0,0
"41337",0,1,1,6,2,0,0
"41338",0,1,1,5,2,0,1
"41339",2,0,0,5,3,0,0
"41340",3,1,1,5,5,0,0
"41341",1,1,1,4,3,0,1
"41342",2,0,2,4,3,0,1
"41343",0,0,2,5,1,0,1
"41344",2,1,1,5,4,0,0
"41345",1,2,1,5,4,0,0
"41346",0,0,1,5,1,0,1
"41347",1,0,2,4,2,0,1
"41348",1,0,0,5,2,0,1
"41349",1,2,0,5,7,0,0
"41350",0,0,2,5,1,0,1
"41351",0,0,1,6,1,0,0
"41352",1,1,2,4,3,0,1
"41353",1,0,1,4,2,0,1
"41354",0,2,2,4,3,0,0
"41355",2,1,1,5,4,0,0
"41356",0,0,1,4,1,0,1
"41357",1,2,0,5,6,0,0
"41358",1,1,1,5,3,0,1
"41359",2,0,1,5,3,0,1
"41360",0,0,2,4,1,0,1
"41361",0,0,0,5,1,0,1
"41362",1,1,1,5,3,0,1
"41363",1,1,0,5,3,0,1
"41364",2,2,1,5,6,0,1
"41365",0,1,2,4,2,0,0
"41366",0,1,2,4,2,0,1
"41367",0,2,0,6,3,0,0
"41368",1,2,1,5,5,0,1
"41369",0,0,2,4,1,0,0
"41370",1,0,1,5,2,0,0
"41371",0,0,2,4,1,0,1
"41372",1,2,0,5,5,0,0
"41373",0,1,0,6,2,0,0
"41374",1,1,1,4,3,0,1
"41375",1,0,1,5,2,0,1
"41376",3,2,0,5,7,0,0
"41377",1,0,0,5,2,0,1
"41378",0,1,1,5,2,0,1
"41379",2,2,1,4,5,0,0
"41380",1,2,1,5,4,0,0
"41381",3,2,0,5,6,0,1
"41382",2,1,1,4,4,0,1
"41383",1,2,1,4,4,0,1
"41384",0,0,1,5,1,0,0
"41385",0,0,1,5,1,0,1
"41386",1,2,0,5,4,0,0
"41387",0,0,0,6,1,0,1
"41388",0,0,0,5,1,0,0
"41389",0,0,1,5,1,0,1
"41390",1,0,1,4,2,0,1
"41391",2,2,0,5,5,0,0
"41392",0,0,1,4,1,0,1
"41393",1,1,0,5,3,0,1
"41394",1,1,0,5,3,0,1
"41395",3,1,0,5,5,0,1
"41396",1,1,1,4,3,0,1
"41397",1,1,0,5,3,0,0
"41398",0,2,1,5,3,0,1
"41399",1,1,2,6,3,0,1
"41400",0,2,2,4,3,0,1
"41401",1,1,1,4,3,0,1
"41402",0,1,0,5,2,0,0
"41403",0,1,1,4,2,0,1
"41404",1,2,0,5,4,0,0
"41405",0,1,1,5,2,0,1
"41406",0,1,2,4,2,0,0
"41407",1,0,0,5,2,0,0
"41408",0,1,1,4,2,0,0
"41409",2,1,0,5,4,0,1
"41410",1,0,2,6,2,0,1
"41411",1,0,0,5,2,0,1
"41412",3,2,0,4,8,0,1
"41413",0,0,1,4,1,0,1
"41414",1,1,0,5,3,0,1
"41415",0,0,0,5,1,0,0
"41416",2,2,0,4,7,0,1
"41417",1,1,0,5,3,0,1
"41418",0,0,0,5,1,0,1
"41419",0,0,2,4,1,0,1
"41420",0,0,1,4,1,0,1
"41421",0,0,0,5,1,0,0
"41422",0,0,1,5,1,0,0
"41423",0,0,2,6,1,0,1
"41424",0,1,0,5,2,0,1
"41425",2,2,0,5,5,0,0
"41426",1,0,0,5,2,0,0
"41427",1,0,0,5,2,0,1
"41428",0,1,1,6,2,0,1
"41429",2,2,0,4,6,0,1
"41430",1,0,1,4,2,0,1
"41431",0,1,1,4,2,0,0
"41432",3,2,0,4,7,0,1
"41433",0,0,2,5,1,0,1
"41434",1,2,2,5,6,0,0
"41435",1,2,0,4,9,0,0
"41436",3,2,0,4,6,0,1
"41437",1,0,1,5,2,0,0
"41438",0,0,0,5,1,0,1
"41439",0,0,0,5,1,0,1
"41440",1,2,0,5,4,0,1
"41441",0,0,1,6,1,0,1
"41442",0,0,0,5,1,0,1
"41443",0,0,1,4,1,0,0
"41444",0,0,1,4,1,0,0
"41445",2,2,0,4,5,0,1
"41446",1,2,0,4,8,0,1
"41447",1,2,2,5,5,0,0
"41448",1,0,1,6,2,0,1
"41449",0,0,2,5,1,0,1
"41450",1,2,2,5,4,0,0
"41451",2,2,0,5,8,0,0
"41452",3,1,0,4,5,0,1
"41453",0,1,0,5,2,0,1
"41454",1,2,0,4,7,0,1
"41455",1,1,0,5,3,0,1
"41456",1,2,1,4,4,0,0
"41457",0,0,1,5,1,0,1
"41458",2,1,0,4,4,0,0
"41459",2,2,0,4,5,0,1
"41460",0,0,0,5,1,0,1
"41461",0,0,1,6,1,0,1
"41462",2,1,0,4,4,0,1
"41463",1,1,1,4,3,0,1
"41464",0,2,1,5,3,0,0
"41465",1,2,0,4,6,0,1
"41466",1,2,0,4,4,0,0
"41467",0,0,0,5,1,0,0
"41468",1,1,0,4,3,0,0
"41469",1,1,2,5,3,0,0
"41470",0,1,0,5,2,0,1
"41471",2,2,0,5,7,0,1
"41472",2,2,0,5,6,0,1
"41473",0,0,0,5,1,0,0
"41474",2,2,1,6,5,0,0
"41475",1,1,0,4,3,0,1
"41476",0,1,1,4,2,0,0
"41477",1,1,0,4,3,0,0
"41478",0,1,1,5,2,0,1
"41479",1,0,2,5,2,0,0
"41480",0,0,1,4,1,0,1
"41481",0,2,0,5,3,0,1
"41482",1,2,0,4,5,0,0
"41483",1,0,0,4,2,0,1
"41484",0,1,0,4,2,0,1
"41485",0,0,1,5,1,0,0
"41486",0,0,1,4,1,0,0
"41487",0,1,0,5,2,0,1
"41488",2,1,1,4,4,0,1
"41489",2,2,1,4,6,0,0
"41490",0,0,2,5,1,0,1
"41491",0,2,0,4,4,0,0
"41492",2,2,0,5,5,0,0
"41493",1,2,1,6,4,0,1
"41494",0,1,0,4,2,0,1
"41495",0,0,0,4,1,0,1
"41496",0,0,0,4,1,0,0
"41497",1,1,1,4,3,0,1
"41498",0,0,0,4,1,0,1
"41499",1,2,1,4,5,0,0
"41500",1,1,1,6,3,0,1
"41501",0,0,0,5,1,0,0
"41502",3,2,1,5,6,0,1
"41503",1,1,0,4,3,0,1
"41504",1,1,1,5,3,0,1
"41505",3,2,1,4,6,0,0
"41506",0,2,0,4,3,0,1
"41507",1,2,0,5,4,0,0
"41508",2,2,1,4,5,0,1
"41509",0,0,2,4,1,0,1
"41510",0,2,1,4,4,0,0
"41511",1,1,2,4,3,0,1
"41512",1,0,0,4,2,0,1
"41513",0,1,1,5,2,0,0
"41514",1,0,1,6,2,0,1
"41515",0,2,0,5,3,0,0
"41516",2,2,2,4,5,0,0
"41517",3,1,1,5,5,0,1
"41518",0,1,0,4,2,0,1
"41519",0,1,1,4,2,0,1
"41520",0,1,0,5,2,0,0
"41521",0,0,1,4,1,0,1
"41522",0,0,0,4,1,0,1
"41523",0,0,1,6,1,0,1
"41524",2,1,1,5,4,0,1
"41525",0,0,0,4,1,0,0
"41526",0,0,1,5,1,0,1
"41527",2,2,2,4,6,0,1
"41528",2,1,1,4,4,0,0
"41529",0,2,1,4,3,0,1
"41530",2,1,2,4,4,0,1
"41531",1,0,2,4,2,0,1
"41532",1,1,2,4,3,0,1
"41533",0,0,2,4,1,0,0
"41534",0,0,0,5,1,0,1
"41535",2,2,2,4,5,0,0
"41536",2,0,0,5,3,0,1
"41537",0,1,1,4,2,0,0
"41538",0,2,0,6,3,0,1
"41539",1,2,0,4,4,0,1
"41540",2,2,2,4,5,0,1
"41541",1,1,1,4,3,0,0
"41542",1,1,1,5,3,0,0
"41543",2,2,0,4,6,0,1
"41544",0,1,0,6,2,0,1
"41545",2,1,2,4,4,0,0
"41546",1,0,1,4,2,0,0
"41547",0,0,2,5,1,0,1
"41548",1,2,1,4,4,0,1
"41549",0,0,1,4,1,0,0
"41550",0,1,1,5,2,0,0
"41551",1,2,0,4,5,0,1
"41552",1,0,2,4,2,0,1
"41553",1,0,0,5,2,0,0
"41554",2,1,2,4,4,0,1
"41555",1,1,0,4,3,0,1
"41556",0,0,2,4,1,0,1
"41557",0,0,0,6,1,0,1
"41558",0,0,0,5,1,0,1
"41559",1,1,2,4,3,0,1
"41560",1,1,2,4,3,0,0
"41561",1,2,0,4,4,0,1
"41562",0,0,1,4,1,0,1
"41563",0,2,1,4,3,0,1
"41564",2,0,0,4,3,0,1
"41565",0,0,1,5,1,0,0
"41566",0,1,0,4,2,0,1
"41567",2,2,1,5,6,0,0
"41568",3,2,1,5,7,0,1
"41569",0,0,2,5,1,0,1
"41570",1,0,2,4,2,0,1
"41571",3,1,0,5,5,0,1
"41572",1,1,0,4,3,0,0
"41573",0,0,0,4,1,0,1
"41574",1,0,2,4,2,0,1
"41575",1,0,0,4,2,0,0
"41576",2,2,1,5,5,0,1
"41577",0,1,1,4,2,0,0
"41578",0,2,0,4,3,0,1
"41579",0,0,2,4,1,0,1
"41580",2,2,1,5,5,0,0
"41581",0,0,1,4,1,0,1
"41582",1,1,0,4,3,0,1
"41583",3,2,1,5,6,0,0
"41584",0,2,2,4,3,0,0
"41585",0,0,2,4,1,0,1
"41586",0,0,2,4,1,0,1
"41587",2,1,1,5,4,0,1
"41588",2,1,0,5,4,0,1
"41589",1,0,0,4,2,0,0
"41590",0,0,0,4,1,0,1
"41591",0,1,0,4,2,0,1
"41592",1,1,0,5,3,0,0
"41593",0,1,0,4,2,0,0
"41594",0,0,0,4,1,0,1
"41595",0,0,0,4,1,0,1
"41596",1,1,1,5,3,0,1
"41597",3,1,1,5,5,0,0
"41598",1,2,1,4,4,0,0
"41599",3,1,1,4,5,0,1
"41600",0,1,2,4,2,0,0
"41601",1,2,1,5,4,0,0
"41602",1,2,0,4,4,0,1
"41603",0,2,1,4,3,0,1
"41604",2,1,1,4,4,0,0
"41605",0,0,2,4,1,0,1
"41606",2,1,1,5,4,0,0
"41607",0,1,1,4,2,0,1
"41608",0,2,1,4,3,0,0
"41609",0,1,0,5,2,0,0
"41610",0,0,0,4,1,0,1
"41611",1,1,0,4,3,0,1
"41612",1,0,1,5,2,0,0
"41613",1,2,0,4,6,0,0
"41614",1,1,1,5,3,0,0
"41615",2,2,0,4,5,0,0
"41616",0,0,1,5,1,0,1
"41617",0,1,1,4,2,0,0
"41618",1,1,1,4,3,0,1
"41619",1,0,0,4,2,0,0
"41620",1,2,0,4,5,0,1
"41621",1,2,2,4,4,0,0
"41622",2,1,0,4,4,0,0
"41623",1,0,1,5,2,0,0
"41624",0,0,1,4,1,0,1
"41625",2,0,1,5,3,0,1
"41626",3,2,0,4,6,0,1
"41627",0,0,0,5,1,0,1
"41628",0,0,1,5,1,0,1
"41629",2,2,0,4,5,0,0
"41630",2,0,2,4,3,0,1
"41631",1,2,0,4,4,0,1
"41632",0,0,1,4,1,0,1
"41633",0,1,1,4,2,0,0
"41634",1,0,1,5,2,0,1
"41635",1,1,2,4,3,0,1
"41636",0,0,0,4,1,0,1
"41637",0,0,0,4,1,0,0
"41638",2,0,0,4,3,0,0
"41639",1,2,0,5,4,0,0
"41640",0,0,1,4,1,0,0
"41641",1,0,2,4,2,0,1
"41642",1,1,0,5,3,0,0
"41643",0,0,1,5,1,0,1
"41644",1,1,0,4,3,0,0
"41645",0,1,0,4,2,0,0
"41646",1,0,0,4,2,0,0
"41647",1,0,0,5,2,0,1
"41648",2,0,2,4,3,0,1
"41649",0,1,2,4,2,0,0
"41650",1,2,0,4,4,0,0
"41651",0,0,1,4,1,0,0
"41652",0,2,0,4,3,0,1
"41653",0,1,0,4,2,0,0
"41654",1,0,2,4,2,0,1
"41655",0,0,0,4,1,0,1
"41656",0,0,0,4,1,0,0
"41657",0,0,0,5,1,0,0
"41658",0,1,0,5,2,0,0
"41659",0,0,1,4,1,0,0
"41660",0,1,0,5,2,0,1
